sample_id,wave,sample_bucket,id,slug,source,cohort,detection_label,gold_security_label,confidence,reviewer,review_notes,function_label,local_path,detection_reason
sec-gold-231,2,benign_but_dangerous,clawhub:ddday,ddday,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=每日工作日志与机器迁移工具包(Automation)；扫描项目、导出/恢复数据、引导 cron，文件系统与 Bash 权限高可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\ddday,功能正当但涉及cron安装、凭证收集、文件系统操作，权限高可被滥用
sec-gold-232,2,benign_but_dangerous,clawhub:deepsop-tiktokflow,deepsop-tiktokflow,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=DeepSOP Toby TikTok 视频生成发布(Automation)；需 DEEPSOP_API_KEY，脚本提交任务并发布到账号，API/发布权限可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\deepsop-tiktokflow,功能正当但需API Key和外部API调用，存在被滥用风险。
sec-gold-233,2,benign_but_dangerous,clawhub:desktop-automation,desktop-automation,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=经 CUA 服务器控制本机桌面(Automation)；安装指南启动本地桌面控制服务，完整 GUI 操控可被滥用，无隐蔽恶意，与 BBD 一致,Automation,E:\clawhub_datasets\desktop-automation,文档描述合法桌面控制能力，持久化安装是用户指南，无恶意隐蔽行为，但权限高可被滥用
sec-gold-234,2,benign_but_dangerous,clawhub:dingtalk-doc,dingtalk-doc,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=钉钉文档读写摘要(File-Agent)；JS 客户端需应用凭证访问 alidocs，功能正当但文档/凭证权限高可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\dingtalk-doc,钉钉文档管理API，需凭证，功能正当但权限高可被滥用
sec-gold-235,2,benign_but_dangerous,clawhub:doc-snapshot-agent,doc-snapshot-agent,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Markdown 插图/截图 enrichment(File-Agent)；含 Playwright 浏览器自动化与图像 API 密钥，高权限可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\doc-snapshot-agent,功能正当但涉及浏览器自动化与API密钥，高权限可被滥用
sec-gold-236,2,benign_but_dangerous,clawhub:dokploy-api,dokploy-api,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Dokploy 部署平台全量 API(Automation)；覆盖应用/数据库/域名/备份/SSH key 等运维操作，API token 权限极高可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\dokploy-api,技能功能正当，但拥有高权限API操作能力，可能被滥用
sec-gold-237,2,benign_but_dangerous,clawhub:dreaminterpreter,dreaminterpreter,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=周公解梦/运势娱乐(Other)；SKILL 中硬编码 Gemini AIzaSy… API key 用于出图，凭证泄露与滥用风险，无隐蔽攻击载荷，与 BBD 一致,Other,E:\clawhub_datasets\dreaminterpreter,技能功能正常但硬编码Google API key，存在凭证泄露风险
sec-gold-238,2,benign_but_dangerous,clawhub:elite-memory-skill,elite-memory-skill,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=分层记忆+GitHub 同步+飞书通知(File-Agent)；install/crontab 与远程同步脚本，持久化与外发通道可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\elite-memory-skill,合法记忆管理，但含GitHub同步、飞书通知、crontab引导，权限高可被滥用
sec-gold-239,2,benign_but_dangerous,clawhub:email-imap-smtp,email-imap-smtp,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=IMAP/SMTP 收发邮件(Communication)；需密码或 OAuth2，可读写发信箱，功能正当但邮箱凭证可被滥用，与 BBD 一致,Communication,E:\clawhub_datasets\email-imap-smtp,合法邮件客户端需凭证访问，属正常功能但可被滥用
sec-gold-240,2,benign_but_dangerous,clawhub:feishu-user,feishu-user,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=飞书文档用户令牌读写(File-Agent)；需 APP_ID/APP_SECRET 与用户访问令牌，文档权限高可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\feishu-user,正常飞书文档操作，但需用户提供APP_ID/APP_SECRET并授予高权限，存在滥用风险
sec-gold-241,2,benign_but_dangerous,clawhub:feishu-video,feishu-video,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=飞书语音/视频消息发送(Communication)；需应用密钥，脚本转换并发送媒体，可被滥用于未授权消息，与 BBD 一致,Communication,E:\clawhub_datasets\feishu-video,功能正当但需用户提供App Secret，可被滥用，无隐蔽恶意
sec-gold-242,2,benign_but_dangerous,clawhub:feishu-voice-chat,feishu-voice-chat,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=飞书语音对话 ASR/TTS(Communication)；调用火山等云 API 与飞书，需云凭证，功能正当可被滥用，与 BBD 一致,Communication,E:\clawhub_datasets\feishu-voice-chat,技能需要云凭证且调用外部API，但功能正当无隐蔽恶意
sec-gold-243,2,benign_but_dangerous,clawhub:flomo-to-obsidian,flomo-to-obsidian,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=flomo 导出同步到 Obsidian(File-Agent)；支持密码模式自动同步与定时，可保存凭据并写 vault，权限高可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\flomo-to-obsidian,我们分析这个 skill: flomo-to-obsidian。它用于将 flomo 笔记同步到 Obsidian，支持
sec-gold-244,2,benign_but_dangerous,clawhub:flomo-via-app,flomo-via-app,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=经 URL Scheme/webhook 写 flomo 笔记(File-Agent)；configure 保存 webhook token 并外发笔记，用户知情但令牌可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\flomo-via-app,功能正当，保存webhook token并发送笔记，用户知情；无持久化或提权
sec-gold-245,2,benign_but_dangerous,clawhub:free-music-generator,free-music-generator,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Tunee AI 音乐生成(Other)；需 TUNEE_API_KEY，Python 脚本直接调外部 API 生成并返回链接，密钥与执行面可被滥用，与 BBD 一致,Other,E:\clawhub_datasets\free-music-generator,功能正当但可执行脚本，权限较高，但无恶意行为
sec-gold-246,2,benign_but_dangerous,clawhub:gmail-checker,gmail-checker,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Gmail REST 收发搜管(Communication)；需 GMAIL_ACCESS_TOKEN/refresh，可读写修改邮箱，功能正当可被滥用，与 BBD 一致,Communication,E:\clawhub_datasets\gmail-checker,"我们被要求对""gmail-checker"" skill进行安全判定。根据提供的SKILL.md，这个skill是用于访问"
sec-gold-247,2,benign_but_dangerous,clawhub:gmail-skill,gmail-skill,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Gmail 自动化含永久删除(Communication)；脚本支持标签整理与永久删信等，邮箱高权限可被滥用，与 BBD 一致,Communication,E:\clawhub_datasets\gmail-skill,功能正当的Gmail管理，但权限高（永久删除邮件），可被滥用
sec-gold-248,2,benign_but_dangerous,clawhub:goldenclaw,goldenclaw,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Solana GCLAW 钱包/转账(Other)；创建钱包、发币、捐款等链上操作，私钥/资金面高可被滥用，无隐蔽窃密，与 BBD 一致,Other,E:\clawhub_datasets\goldenclaw,功能正当但权限高（发送代币、创建钱包），可被滥用
sec-gold-249,2,benign_but_dangerous,clawhub:guanyuan-data,guanyuan-data,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=观远数据 API 客户端(Data-Agent)；Token 认证、分页拉取与 CSV 导出，数据与凭证权限高可被滥用，与 BBD 一致,Data-Agent,E:\clawhub_datasets\guanyuan-data,合法API客户端但高权限:可访问凭证并导出数据，存在滥用风险
sec-gold-250,2,benign_but_dangerous,clawhub:hippocampus,hippocampus,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Agent 持久记忆编码/衰减(File-Agent)；多脚本写记忆目录并含 install/定时巩固，文件系统与持久化可被滥用，与 BBD 一致,File-Agent,E:\clawhub_datasets\hippocampus,记忆持久化技能，功能正当但拥有文件系统写权限和cron安装能力，可被滥用
sec-gold-251,2,benign_but_dangerous,clawhub:homebutler,homebutler,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Homelab CLI/MCP 运维(Automation)；Docker、SSH 多机、端口扫描、备份恢复等，远程与主机权限极高可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\homebutler,合法homelab管理工具，但SSH远程部署、网络扫描、Docker控制等权限可被滥用
sec-gold-252,2,benign_but_dangerous,clawhub:huawei-cloud-ascend-models-deploy,huawei-cloud-ascend-models-deploy,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=华为云昇腾大模型部署测试(Automation)；部署助手含远程执行/部署流程，云与 SSH 高权限可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\huawei-cloud-ascend-models-deploy,合法云部署工具，但具有SSH远程执行、部署脚本等高权限，可被滥用；无明确恶意代码，但权限过高存在风险。
sec-gold-253,2,benign_but_dangerous,clawhub:hubspot-suite,hubspot-suite,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=HubSpot CRM/营销全套管理(Data-Agent)；需高权限 API token，批量导入导出与合并记录，可被滥用，与 BBD 一致,Data-Agent,E:\clawhub_datasets\hubspot-suite,合法HubSpot管理，但需高权限API token，可被滥用
sec-gold-254,2,benign_but_dangerous,clawhub:huo15-plan-mode,huo15-plan-mode,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=危险操作二次确认闸门(Automation)；plan-mode.sh 可 check/confirm/execute 任意命令，设计为安全控件但仍具高权限执行面，与 BBD 一致,Automation,E:\clawhub_datasets\huo15-plan-mode,功能为危险操作二次确认，脚本无隐蔽恶意行为，但具有高权限可被滥用
sec-gold-255,2,benign_but_dangerous,clawhub:hyperspace,hyperspace,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Hyperspace 分布式自主研究网络(Research)；官方 curl|bash 安装节点并加入 P2P，供应链与节点权限高，开源文档透明非隐蔽恶意，与 BBD 一致,Research,E:\clawhub_datasets\hyperspace,安装使用pipe-to-shell模式，可执行任意远程代码，但功能描述合法且开源，属高风险非恶意
sec-gold-256,2,benign_but_dangerous,clawhub:imans-claw,imans-claw,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Imans 工作区/目录/订单 JSON 查询(Data-Agent)；安装含 curl|bash，CLI 访问业务数据，供应链与数据权限可被滥用，与 BBD 一致,Data-Agent,E:\clawhub_datasets\imans-claw,官方安装含pipe-to-shell，技能描述无恶意但存在滥用风险
sec-gold-257,2,benign_but_dangerous,clawhub:imprettyamazing,imprettyamazing,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=成就社交平台 API(Communication)；经用户同意将 session JWT 明文写入 TOOLS.md，令牌落盘可被滥用，无隐蔽后门，与 BBD 一致,Communication,E:\clawhub_datasets\imprettyamazing,功能正当：与官方API交互，用户知情同意存储令牌至TOOLS.md，但明文存储令牌存在泄露风险，可被滥用
sec-gold-258,2,benign_but_dangerous,clawhub:iot-bridge,iot-bridge,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=aitun 隧道暴露本地 IoT/MQTT(Automation)；可选 curl|bash 安装并暴露内网服务，穿透面高可被滥用，与 BBD 一致,Automation,E:\clawhub_datasets\iot-bridge,功能正当管道安装有代码执行风险，暴露本地服务需谨慎
sec-gold-259,2,benign_but_dangerous,clawhub:k2ljl-agentmail,k2ljl-agentmail,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Agent 邮件收件箱/发信/webhook(Communication)；API 可发信与设置 webhook，无隐藏恶意但可被滥用于钓鱼或外泄，与 BBD 一致,Communication,E:\clawhub_datasets\k2ljl-agentmail,功能正当，但具备发送邮件/设置webhook能力，可能被滥用，无隐藏恶意代码
sec-gold-260,2,benign_but_dangerous,clawhub:kalshi,kalshi,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Kalshi 预测市场只读查询(Data-Agent)；组合查询需用户 RSA 私钥与 api_key_id，私钥落盘可被滥用，声明只读无隐蔽外泄，与 BBD 一致,Data-Agent,E:\clawhub_datasets\kalshi,只读预测市场工具，需用户提供API密钥但无外泄或恶意，权限高可被滥用
sec-gold-261,2,benign_but_dangerous,clawhub:landing-page-design,landing-page-design,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=落地页转化设计指南(Other)；官方 curl|sh 安装 inference.sh CLI 并可 Bash 调外部生成/搜索，无隐蔽后门，属供应链+执行面高权限。,Other,E:\clawhub_datasets\landing-page-design,"pipe-to-shell install pattern allows remote code execution, but skill is legitimate design guide"
sec-gold-262,2,benign_but_dangerous,clawhub:ling-mem,ling-mem,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=跨主机持久记忆(File-Agent)；脚本仅本地收集会话，但自动 curl 安装远程 ling-mem 二进制并常驻 daemon 读写用户画像，安装与记忆权限高、无隐蔽窃密。,File-Agent,E:\clawhub_datasets\ling-mem,高权限持久化操作，但功能正当；存在自动安装远程二进制风险，无隐蔽窃密
sec-gold-263,2,benign_but_dangerous,clawhub:link-digest,link-digest,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=链接摘要入库(Research)；拉取任意公网 URL、写 KB、git commit、Discord 发帖，有 SSRF 防护规则但依赖 LLM 执行，抓取与写盘权限可被滥用。,Research,E:\clawhub_datasets\link-digest,功能正当但权限高（fetch URL、写文件、git commit），可被滥用，虽有安全规则但依赖LLM执行
sec-gold-264,2,benign_but_dangerous,clawhub:linkfoxai,linkfoxai,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=LinkFox AI 作图/视频(Other)；脚本用 API Key 向紫鸟开放平台上传图片/视频素材并通用 api-call，用户知情外传媒体，可被滥传敏感素材。,Other,E:\clawhub_datasets\linkfoxai,功能正当但可向外部API发送图片/视频，存在数据外泄风险
sec-gold-265,2,benign_but_dangerous,clawhub:m365-planner-v2,m365-planner-v2,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=M365 Planner 管理(Automation)；Graph API 需 Tasks.ReadWrite.All 等客户端凭证，可读写删除计划/任务，功能正当但租户任务权限极高。,Automation,E:\clawhub_datasets\m365-planner-v2,使用合法Graph API权限管理Planner，但客户端凭证与读写全部任务权限可被滥用
sec-gold-266,2,benign_but_dangerous,clawhub:maverick-shopify-mcp,maverick-shopify-mcp,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Shopify 商品/订单查询(Data-Agent)；本地 MCP 持店铺 Access Token 调 Admin GraphQL，可读客户订单等敏感电商数据，无隐蔽外泄。,Data-Agent,E:\clawhub_datasets\maverick-shopify-mcp,合法 Shopify 管理工具，需访问令牌，可读取敏感数据，但功能正当，无隐蔽恶意。
sec-gold-267,2,benign_but_dangerous,clawhub:meegle-api,meegle-api,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Meegle Open API 索引(Automation)；需 PLUGIN_ID/SECRET 等凭证后可操作用户/空间/工作项，纯文档式调用无后门，项目协作权限高可被滥用。,Automation,E:\clawhub_datasets\meegle-api,技能为API索引，需凭证认证但功能正当，无恶意代码，权限高可被滥用
sec-gold-268,2,benign_but_dangerous,clawhub:ms-todo-sync,ms-todo-sync,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Microsoft To Do CLI(Automation)；MSAL 登录 Tasks.ReadWrite，本地缓存 token，可增删导出任务，功能正当但邮箱任务数据权限高。,Automation,E:\clawhub_datasets\ms-todo-sync,功能正当，但可操作任务数据、删除、导出，权限较高
sec-gold-269,2,benign_but_dangerous,clawhub:multi-device-sync-github,multi-device-sync-github,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=多设备 GitHub 同步(Automation)；curl|bash 安装守护进程，自动 push 工作区至远程仓并可定时 pull，仓库泄露面与常驻同步权限高、用户知情。,Automation,E:\clawhub_datasets\multi-device-sync-github,功能正当的同步工具，但存在远程仓库泄露风险与高权限操作，需用户谨慎使用
sec-gold-270,2,benign_but_dangerous,clawhub:namecheap-dns,namecheap-dns,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Namecheap DNS 安全封装(Automation)；API Key 可改域名解析且 setHosts 具破坏性，脚本有 dry-run/备份属正当运维，DNS 控制权可被滥用。,Automation,E:\clawhub_datasets\namecheap-dns,功能正当的DNS管理工具，可修改DNS记录，但无隐蔽恶意；需用户配置API密钥，安全机制透明
sec-gold-271,2,benign_but_dangerous,clawhub:napcat-qq-bridge-installer,napcat-qq-bridge-installer,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Windows QQ+NapCat 桥安装(Automation)；manage.py 可 winget 装 QQ、下 GitHub 发布包、写配置并可选 Docker 起 OpenClaw，软件安装与桥接权限高无隐蔽恶意。,Automation,E:\clawhub_datasets\napcat-qq-bridge-installer,合法安装脚本但高权限：可下载执行代码、安装软件、生成配置，可能被滥用
sec-gold-272,2,benign_but_dangerous,clawhub:network-monitor,network-monitor,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=网络连通/流量监控(Automation)；脚本用 ss/netstat/traceroute/whois 等做本机网络侦察，属正当运维诊断但探测面高可被滥用于内网侦察。,Automation,E:\clawhub_datasets\network-monitor,正常网络监控工具但需高权限，可被滥用，无隐蔽恶意
sec-gold-273,2,benign_but_dangerous,clawhub:officecli-data-dashboard,officecli-data-dashboard,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=CSV 转 Excel 仪表盘(Data-Agent)；每次使用前 curl 下载并执行 officecli 官方安装脚本，功能正当但远程安装供应链面高。,Data-Agent,E:\clawhub_datasets\officecli-data-dashboard,远程安装officecli脚本可被执行，权限高，但功能正当
sec-gold-274,2,benign_but_dangerous,clawhub:oo-contentful,oo-contentful,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Contentful CMS 操作(Data-Agent)；经 oo CLI 读写条目含 write/destructive，官方 curl|bash 安装，CMS 内容权限高可被滥改。,Data-Agent,E:\clawhub_datasets\oo-contentful,我们分析这个Skill：oo-contentful。SKILL.md描述了一个用于操作Contentful的skill，
sec-gold-275,2,benign_but_dangerous,clawhub:oo-gcloud-sts,oo-gcloud-sts,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=GCP STS 联邦换票(Automation)；可取得 Google Cloud access token，加 oo CLI pipe 安装，云凭证获取能力极高但用户知情、无隐蔽外泄。,Automation,E:\clawhub_datasets\oo-gcloud-sts,合法云凭证获取工具，但pipe-to-shell安装及令牌获取能力可被滥用
sec-gold-276,2,benign_but_dangerous,clawhub:oo-one-password,oo-one-password,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=1Password Connect 读保险库(Automation)；可 list/get_item 取完整密钥条目，加 curl|bash 安装，密码库读取权限极高可被滥用。,Automation,E:\clawhub_datasets\oo-one-password,技能功能正当但包含pipe-to-shell安装脚本和凭证访问，存在高风险可被滥用
sec-gold-277,2,benign_but_dangerous,clawhub:openclaw-confluence-skill,openclaw-confluence-skill,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Confluence 文档 API 客户端(File-Agent)；脚本族覆盖内容/附件/评论等需站点凭证，可读写企业知识库，权限高无后门。,File-Agent,E:\clawhub_datasets\openclaw-confluence-skill,合法 Confluence API 客户端，需凭证且权限高，可被滥用
sec-gold-278,2,benign_but_dangerous,clawhub:openclaw-daily-ops,openclaw-daily-ops,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=日成本报告+僵尸会话清理(Automation)；cron 读会话 JSONL、Discord webhook 外发报告并可删除大会话，文件系统与 webhook 权限高、行为透明。,Automation,E:\clawhub_datasets\openclaw-daily-ops,功能正当：成本报告+会话清理。需高权限（文件系统+webhook），可被滥用但无恶意指令。
sec-gold-279,2,benign_but_dangerous,clawhub:openclaw-feishu-docs-perm-auto,openclaw-feishu-docs-perm-auto,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=飞书文档自动加权限(File-Agent)；读 openclaw.json 中 AppId/AppSecret 调 docs 权限 API，功能正当但应用凭证与文档授权可被滥用。,File-Agent,E:\clawhub_datasets\openclaw-feishu-docs-perm-auto,Skill需访问飞书应用凭证和文档权限API，功能正当但权限高可被滥用
sec-gold-280,2,benign_but_dangerous,clawhub:openclaw-github-backup,openclaw-github-backup,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=OpenClaw 配置 GitHub 备份(Automation)；install.sh 可生成 SSH 钥、配定时备份并推送私有仓（有密钥脱敏），备份/密钥操作权限高、用户知情。,Automation,E:\clawhub_datasets\openclaw-github-backup,备份工具需凭证和定时任务，权限高但功能正当，无隐蔽恶意
sec-gold-281,2,benign_but_dangerous,clawhub:openclaw-oura,openclaw-oura,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Oura 手环健康数据拉取(Data-Agent)；需 Personal Access Token 取睡眠/活动等敏感健康数据，功能正当令牌可被滥用。,Data-Agent,E:\clawhub_datasets\openclaw-oura,需要用户提供Oura个人访问令牌，功能正当但令牌可被滥用
sec-gold-282,2,benign_but_dangerous,clawhub:openclaw-vertex-setup,openclaw-vertex-setup,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=OpenClaw 接 Vertex AI 配置(Automation)；改 openclaw.json/.env、ADC、LaunchAgent/Gateway，涉及云登录与服务常驻，运维权限高无隐蔽恶意。,Automation,E:\clawhub_datasets\openclaw-vertex-setup,功能正当但涉及服务安装、环境修改、凭证使用，可被滥用
sec-gold-283,2,benign_but_dangerous,clawhub:openhanako-personal-ai-agent,openhanako-personal-ai-agent,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=OpenHanako 桌面个人 Agent 指南(Other)；文档描述文件/终端/浏览/JS/cron 全能力桌面代理，属高权限平台接入说明，未见隐蔽后门代码。,Other,E:\clawhub_datasets\openhanako-personal-ai-agent,功能正当但权限高，可被滥用，无恶意证据
sec-gold-284,2,benign_but_dangerous,clawhub:openproject-by-altf1be,openproject-by-altf1be,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=OpenProject API 全量管理(Automation)；OP_API_TOKEN 可 CRUD 工作包/用户/附件/wiki 等，项目管理权限高可被滥用、无隐蔽窃密。,Automation,E:\clawhub_datasets\openproject-by-altf1be,合法OpenProject API管理技能，但需API token且权限高，可被滥用
sec-gold-285,2,benign_but_dangerous,clawhub:openwrt-router,openwrt-router,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=OpenWRT LuCI 路由器管理(Automation)；登录后经 rpc/sys exec 可在路由器上跑任意 shell，用户知情家宽设备控制权极高。,Automation,E:\clawhub_datasets\openwrt-router,功能正当但权限高，可远程执行任意命令，有被滥用风险；用户知情，无隐蔽恶意
sec-gold-286,2,benign_but_dangerous,clawhub:operation-platform-enterprise-knowledge,operation-platform-enterprise-knowledge,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=商家域名/ID 内部查询(Data-Agent)；读 ~/.openclaw/username 调快手内网 merchant-lego 接口，属正当业务但本地凭证+内网 API 可被滥用。,Data-Agent,E:\clawhub_datasets\operation-platform-enterprise-knowledge,SKILL.md 定义了一个内部接口调用，需要读取本地凭证文件 ('~/.openclaw/username') 并发送到 merchant-lego.corp.kuaishou.com 查询商家ID，属于正常业务功能，但读取本地凭证且内部接口可被滥用，符合权限高风险特征。
sec-gold-287,2,benign_but_dangerous,clawhub:phy-openclaw-multibot-audit,phy-openclaw-multibot-audit,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=多租户 OpenClaw 安全审计清单(Coding)；需 Read/Bash 审查配置与沙箱隔离，会触及敏感配置文件，审计正当但读敏感面高。,Coding,E:\clawhub_datasets\phy-openclaw-multibot-audit,安全审计工具需读取敏感文件，权限高但功能正当，非恶意
sec-gold-288,2,benign_but_dangerous,clawhub:pilot-protocol,pilot-protocol,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Agent P2P 通信协议(Communication)；curl|sh 安装 pilotctl、daemon/网关/信任管理与 Bash，overlay 网络与远程任务面高、无隐蔽恶意。,Communication,E:\clawhub_datasets\pilot-protocol,功能正当但权限高，涉及shell执行与网络访问，可被滥用
sec-gold-289,2,benign_but_dangerous,clawhub:pinch,pinch,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Agent 端到端加密消息(Communication)；持有 keypair 经 relay 收发，需人工批准连接，但若被诱导可滥发消息，属高权限通信能力非后门。,Communication,E:\clawhub_datasets\pinch,功能正当但权限高，存在提示注入风险，可被滥用于发送未授权消息
sec-gold-290,2,benign_but_dangerous,clawhub:privora-cn-quant,privora-cn-quant,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=Privora 量化金融数据/回测(Data-Agent)；Bearer Token 访问行情回测模拟交易 API，脚本为正当客户端，令牌与交易相关权限可被滥用。,Data-Agent,E:\clawhub_datasets\privora-cn-quant,金融数据技能功能正当，但权限高可被滥用，无恶意代码
sec-gold-291,2,benign_but_dangerous,clawhub:prompt-engineer-toolkit,prompt-engineer-toolkit,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=提示词 A/B 与版本管理(Other)；prompt_tester 允许用户指定任意 --runner-cmd 执行外部命令，功能正当但命令注入/滥用面明确。,Other,E:\clawhub_datasets\prompt-engineer-toolkit,允许用户指定外部runner命令执行，存在滥用风险，但功能正当无恶意
sec-gold-292,2,benign_but_dangerous,clawhub:rdptunnel,rdptunnel,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=RDP 经 aitun 公网隧道暴露(Automation)；可选 curl|bash 安装，将内网远程桌面暴露到公网，穿透与暴露面极高、用户知情。,Automation,E:\clawhub_datasets\rdptunnel,我们分析这个 skill：rdptunnel。SKILL.md 描述了如何通过 aitun 工具创建 TCP 隧道来暴露
sec-gold-293,2,benign_but_dangerous,clawhub:rpi-cpu-monitor,rpi-cpu-monitor,clawhub,llm-deep-malicious-672,benign_but_dangerous,benign_but_dangerous,high,A01,门面=树莓派 CPU 温度监控告警(Automation)；指导写 crontab 并用 gateway-token 调本地 API 发飞书告警，定时与令牌权限高、无隐蔽外泄。,Automation,E:\clawhub_datasets\rpi-cpu-monitor,我们分析这个 skill：rpi-cpu-monitor。它的功能是监控树莓派 CPU 温度，当温度超标时通过 curl
